,Date,New_deaths,joy,love,sadness,surprise,fear,anger,sentiment_label,Average rating,disease-related,NumberOfPost,illness_light illness,illness_no illness,illness_severe illness
0,2020-03-12,0,0.26865909208676647,0.003342750143409408,0.11672484182677825,0.0030801209276042642,0.4921522813019692,0.1160409301976739,0.25,0.43817334538325664,0.34113647857142865,4,0.10714285714285714,0.336734693877551,0.576530612244898
1,2020-03-13,1,0.39877609961799215,0.0034472057117714383,0.1172977639895786,0.002890042655053493,0.35977391382766655,0.11781498661314663,0.34523809523809523,0.4988240004605835,0.3312695114285714,3,0.03571428571428571,0.40816326530612246,0.5714285714285714
2,2020-03-14,1,0.33485257239746197,0.0026854531461139738,0.2140667626635626,0.002499376650250993,0.3445423023544468,0.10135353653874643,0.20238095238095236,0.47491205531128106,0.36940306142857143,2,0.10714285714285714,0.3163265306122449,0.6479591836734694
3,2020-03-16,0,0.4153707478461521,0.0028937651402970717,0.22778789369580665,0.002508199694039736,0.24266533548853614,0.10877405923175887,0.25,0.4884360484279958,0.38697355714285714,6,0.17857142857142858,0.375,0.5637755102040816
4,2020-03-17,1,0.43188570447875624,0.003327299308787194,0.21318016671139237,0.0025004926523086034,0.26471981155718816,0.08438653530724985,0.27214502822405556,0.5107053775690626,0.36398012,329,0.21159619714786088,0.44553951177668966,0.46300797026341184
5,2020-03-18,0,0.4858194186994792,0.004437354183958121,0.22519551859949535,0.003065752544377082,0.1878063023148451,0.09367565063422371,0.2886387765613793,0.5254799772679524,0.3739446714285714,537,0.23669888998218314,0.5284673654716163,0.3462659894281734
6,2020-03-19,1,0.46978921568526616,0.004703444895852828,0.1942811158915886,0.0035204906325121614,0.22623170223023514,0.1014740253828961,0.23625782418042693,0.5386290807744649,0.37787603857142854,75,0.26483741812071127,0.4600346749488558,0.37686476307654654
7,2020-03-20,0,0.4601739147965425,0.005983621816246941,0.19895649556666342,0.00333428466107348,0.2202244099437487,0.11132726492521783,0.23316446085084314,0.5515059608075051,0.3769622814285714,127,0.2609477434389574,0.48495417678818864,0.32997313462348504
8,2020-03-21,0,0.39379162925036976,0.0060752009683326365,0.21863118756508643,0.0033150497139384423,0.25433541136627513,0.12385151577489813,0.16390039158677386,0.5068616565351634,0.38822581857142857,33,0.2856730181642321,0.48318608051135203,0.2960328405503293
9,2020-03-22,1,0.4405397378135162,0.006388824877158382,0.10884562442867217,0.003368555730969627,0.2592255599503959,0.18163169361689108,0.16390039158677386,0.5206385144282881,0.37927889000000004,29,0.23255946505067898,0.5180480208645519,0.2432542419245834
10,2020-03-23,1,0.4179384847930721,0.006092553445636175,0.09290547025963648,0.003206130292000068,0.2744185782624445,0.20543877829259197,0.13215435984074214,0.5249485565536977,0.38235305571428574,9,0.19922613171734563,0.548488192510269,0.20986339840087828
11,2020-03-24,0,0.42513391268065676,0.005369310024655405,0.09194335632932894,0.002660057647552527,0.2604775671979867,0.2144157924737819,0.1467440254942376,0.5202324399393604,0.3855915214285714,35,0.18178577872532892,0.5707806949625324,0.1918295271518337
12,2020-03-25,0,0.44107522478298916,0.00466030716932517,0.10083166068858847,0.0022279399465714076,0.23214993655561988,0.21905492732364004,0.16032546512683865,0.5250006261543712,0.37815906571428565,19,0.17007594303386384,0.5861536564354648,0.1859741295286612
13,2020-03-26,1,0.4541492530840419,0.004796982604780319,0.09289943133355125,0.0019707246018584703,0.24157821071174027,0.20460539072627554,0.15913498893636246,0.5151387812856616,0.36956123428571436,8,0.16098503394295474,0.6117306995410502,0.17523314130561235
14,2020-03-27,1,0.4643283720693479,0.0033872258118571473,0.10094308517676279,0.0019444381263020272,0.23345340549651156,0.1959434631124723,0.16222835226594626,0.5251303845300582,0.3618510557142858,16,0.15032444407444406,0.6403236904999244,0.16244347882738294
15,2020-03-28,0,0.4620035241465374,0.0033403344400347998,0.10212289344650449,0.001976426606575516,0.22776766667407986,0.20278914453519697,0.1838733739109679,0.5336084595632229,0.3730312785714286,15,0.1454404391904392,0.6752397234961264,0.14756067139886567
16,2020-03-29,1,0.4471389381208328,0.0038386604893785492,0.10231432719965884,0.002326353065365424,0.2979427296159443,0.14643898463147118,0.19203663921709033,0.5256962399472564,0.3614102628571429,35,0.16283970658970656,0.6828140505791939,0.1499463098102228
17,2020-03-30,1,0.4065225018435328,0.0041777696900916145,0.17505135456215046,0.0023300096068150167,0.29285687626802,0.11906147688925403,0.22973505191550303,0.5204226001026443,0.35321062999999997,8,0.1331478298390063,0.6930794540928336,0.14912066370777444
18,2020-03-31,0,0.39324334869266314,0.004289693770210501,0.175034563180805,0.0025896814452141433,0.3196713739032182,0.10517132801330706,0.19720203871022093,0.5188723491066014,0.3429796657142857,34,0.1395414362326127,0.6950310798155875,0.1532039440554084
19,2020-04-01,1,0.3914309415926011,0.004470524926092464,0.1618485966177187,0.0026149112535292537,0.3285869953700575,0.11104801846196799,0.20284113645458185,0.5243998983382748,0.3442727842857143,16,0.1397540212666263,0.6896917471650335,0.16287497981556795
20,2020-04-02,1,0.393165031818727,0.004285675666866468,0.16211615259698628,0.0026248427733494674,0.32438573239113805,0.11342255604007005,0.2206982793117247,0.5346835907267155,0.34865204714285714,12,0.14702219169269148,0.6835468291224277,0.1710145896082113
21,2020-04-03,0,0.4034127916723497,0.017071056835496607,0.1517275483087183,0.002729076715990596,0.3050716528974631,0.11998786857632877,0.21355542216886755,0.5269016926820004,0.3476934857142857,10,0.13146041142502884,0.6746267636170966,0.1826295169206018
22,2020-04-04,1,0.40552472551994706,0.017276322343448638,0.1329316110572191,0.0028352950562890978,0.3059306558660255,0.13550137850940422,0.1818093904228358,0.5217037016042566,0.33427109,9,0.12883084554245092,0.6669812888872168,0.19264779074305136
23,2020-04-05,0,0.47616916425046185,0.018338344681572617,0.11708694787597193,0.0024622495198134567,0.2266953894154104,0.15924789944628612,0.22126517273576093,0.550997902457074,0.33417892,6,0.10972785550922834,0.6776934255382041,0.18952306138927516
24,2020-04-06,1,0.5337702488197269,0.018120186464218875,0.060905983561596155,0.002674405385190661,0.20521176817844466,0.17931740696070753,0.21314828961887783,0.5581876326145692,0.3399928214285714,22,0.1156102084504048,0.6818329331375708,0.18788892827399442
25,2020-04-07,0,0.5495449337526522,0.018059999901071145,0.061938654389509136,0.002547717096011646,0.18375481840117502,0.1841538754581551,0.23825063825063825,0.5645689756344237,0.3412849057142857,39,0.10844700128719764,0.6945448207378889,0.17961910280873555
26,2020-04-08,1,0.5476455702368296,0.018603872929262927,0.06544675725794263,0.002516998062338923,0.19149992834098492,0.17428687180037467,0.23169087148678985,0.5557107561982507,0.34711625285714287,49,0.10642457069333847,0.708598210189913,0.17032706343860973
27,2020-04-09,0,0.5450321274081057,0.02147521449101728,0.07239024931672362,0.0024618217194537404,0.16956204030952712,0.18907854836320845,0.22293076367007827,0.547738999181999,0.34201218428571434,53,0.0908904523786839,0.722754619996057,0.16418947353446692
28,2020-04-10,1,0.5259732975120972,0.008543076644979787,0.08512726318743465,0.0024014462701885753,0.18379271824366264,0.19416219940758817,0.22443452306857448,0.5410375532878511,0.3444852385714286,38,0.1019857996084849,0.7296044996865471,0.16155025267491166
29,2020-04-11,1,0.513577199492334,0.00854575541134331,0.09542511087860359,0.0024299269147444137,0.1952433860595967,0.1847786285448198,0.2280420266760781,0.5368145956874432,0.34788014000000006,44,0.09972426176274982,0.7315108590530581,0.16380197670550073
30,2020-04-12,0,0.4786816443368035,0.007124896428685042,0.1036993554462686,0.00256345726056252,0.22756615535985197,0.1803644920444161,0.2084341835388232,0.5202803587760196,0.34904667,51,0.10972361033938978,0.7258444218590844,0.1694690203523084
31,2020-04-13,0,0.47330216051475066,0.007166361620000167,0.09158570454162304,0.003004053340646032,0.25290060636451495,0.17204111698436186,0.17172599376940892,0.5039972059688139,0.3482104542857143,49,0.11604229165807112,0.7172306518858454,0.17802106415302377
32,2020-04-14,0,0.46473013173185007,0.007140428195565208,0.09782047492295577,0.002974944550196087,0.2551346084133702,0.1721994160868245,0.1622632343066495,0.5000845724924063,0.3490663685714286,72,0.12011767755163882,0.7035042456311389,0.19008023094138157
33,2020-04-15,0,0.4567527985342291,0.006500113137793017,0.10216667144865961,0.0031141915705389265,0.2636127549307888,0.16785347618602245,0.1611199198380049,0.49740274366439446,0.3480122014285714,51,0.12480953034475742,0.6865873994254654,0.20437065433970955
34,2020-04-16,0,0.4451728986185422,0.005648019600540837,0.1128985830693064,0.0031696671805645066,0.2664586502915967,0.16665218601607143,0.15230633150959175,0.5059412879212908,0.3474344071428571,63,0.13042130180867859,0.6658870677286348,0.21942372183225525
35,2020-04-17,0,0.4395823197672157,0.005732207043038694,0.11957207856370884,0.0031627272679002603,0.27425883345430807,0.15769183802975,0.14662138744210598,0.514532720887538,0.3466562214285714,41,0.1298962204210635,0.6531048751080668,0.22821871147959757
36,2020-04-18,0,0.4464995323884298,0.005718924684107579,0.135351821239913,0.0030723761645734976,0.26210162885597366,0.147255720422451,0.170508214900362,0.530952982185001,0.3456181271428571,56,0.13558097494302732,0.6456882358256736,0.23051296316480827
37,2020-04-19,0,0.44041491197974253,0.005631983819879069,0.14805631482752574,0.0032453126641588947,0.2713033109865301,0.1313481681006399,0.15474190837775298,0.5249846579768302,0.34681246857142856,35,0.12435494606993965,0.6360209646268287,0.2380900435450032
38,2020-04-20,0,0.4217727906360707,0.005554471426688907,0.16667344505449536,0.0026652756667145663,0.27638115439036776,0.1269528648927391,0.16385269554976462,0.546717319325215,0.35537355285714284,16,0.11878814445050644,0.6356523521627327,0.23806639132446558
39,2020-04-21,0,0.4611396173185597,0.005517884715725592,0.15787153539025264,0.0026702301812199006,0.2579559006149369,0.11484483215297644,0.21045660843274724,0.5645446461270404,0.34926609857142854,43,0.10264519648937667,0.6422123089648685,0.23400250324551022
40,2020-04-22,0,0.4447087826489816,0.005304581735953578,0.20201153478113668,0.002626649509604268,0.2299661413291258,0.11538231190904372,0.2003025468080974,0.5852479776336036,0.3428997014285714,24,0.10480351183674876,0.6570183231759852,0.22205449167839478
41,2020-04-23,0,0.4363321248071827,0.0033271905451453423,0.21420567026434048,0.0025788885772265848,0.22647701919621774,0.11707910704733068,0.20471834821638,0.5847171009869607,0.34772965285714286,19,0.08841006921379793,0.6800370151791176,0.20503740433167375
42,2020-04-24,0,0.42596003224173146,0.003297452295317012,0.19197655983741524,0.0025486151709603693,0.2499707535177837,0.1262465915911713,0.18985191383775052,0.5662425915277599,0.34580606,15,0.08322657346426446,0.700776700089997,0.19096481184319417
43,2020-04-25,0,0.42840732494316847,0.0032729109958050374,0.17852134723623864,0.0027438855573217276,0.2681774224084438,0.11887711425570749,0.16553218594659405,0.5413255926688542,0.34147763142857146,30,0.08423667447436547,0.7148287205059028,0.18424769149423992
44,2020-04-26,0,0.43650710221979105,0.003299187240568375,0.17537526881546467,0.0026041935889991874,0.2553170578635194,0.12689719150874643,0.16627430097442336,0.5407865163978381,0.35225089857142855,11,0.06885205908975009,0.7405117669585973,0.16649362889585842
45,2020-04-27,0,0.47665806595280114,0.00324354975035619,0.15611324683110014,0.0024596254911674704,0.22142974509506289,0.14009576787376604,0.1841314438315662,0.5372253397787449,0.34980684714285715,4,0.05381446510478769,0.7592406147277696,0.15704673531893168
46,2020-04-28,0,0.48909189981390594,0.011489179825651097,0.14849430221374246,0.00243565246195503,0.20958456369733275,0.1389044001759027,0.1712576896787423,0.5288841245576757,0.36009654714285716,8,0.06297197426229685,0.7701270163428076,0.1518279368791909
47,2020-04-29,0,0.5831952061795045,0.01155195170153219,0.08951058930481974,0.0021855568002552474,0.19014783101388139,0.12340888070701068,0.15340054682159945,0.5184032513042133,0.35172333571428577,1,0.08349983349983349,0.7711119853182689,0.15388635052328895
48,2020-04-30,0,0.646431600158123,0.011615786259679895,0.05316711368497349,0.0019476999549147551,0.16002787761728485,0.12680993092230475,0.22608225108225105,0.5177947212793578,0.3713108357142857,3,0.08349983349983349,0.7638351796385129,0.1618646184478969
49,2020-05-01,0,0.6701509258497176,0.01198156541607739,0.08466274519221655,0.00190950059536368,0.10522594283717542,0.1260693262852914,0.2641774891774892,0.5375440414988504,0.37352182857142857,3,0.0854978354978355,0.7526875816782611,0.1726877504033528
50,2020-05-02,0,0.6771805280717735,0.01186834530387315,0.10213447249448124,0.0016500889623351403,0.06294139477414742,0.1442251724470205,0.24512987012987011,0.5393020020418869,0.3850327342857143,4,0.06385281385281386,0.7548362112999512,0.1734511008704557
51,2020-05-03,0,0.6910797215160299,0.01160382774704429,0.08499988023592407,0.001433805502244482,0.04442297177152469,0.1664597986651692,0.3137755102040816,0.5464541302506057,0.37624108285714286,7,0.07201607915893629,0.7469676472309784,0.18086766207240204
52,2020-05-05,1,0.6972547679867114,0.011628102107277586,0.08002595610682593,0.00176340046213605,0.056055019171092756,0.15327275713128002,0.32568027210884354,0.5426103169763727,0.3597540042857143,3,0.08608534322820037,0.7398576480209132,0.18207552085103104
53,2020-05-06,0,0.6756301240989192,0.003182578835474768,0.1172346528558152,0.001854187802496299,0.05667248259272366,0.1454259811371539,0.36734693877551017,0.5570981530871775,0.36306612714285713,3,0.04712430426716141,0.7454625872993219,0.1816670857487184
54,2020-05-07,0,0.5936130246529229,0.003208796860377697,0.12314971100335435,0.0256428258107669,0.0805037683618435,0.1738818596563853,0.39115646258503395,0.5415148843190677,0.37913314857142855,6,0.04712430426716141,0.7590040345142386,0.17332214270989782
55,2020-05-08,0,0.4805123578000942,0.0027119047137639635,0.12256052986093868,0.025826689636641205,0.22183247112714982,0.14655604575116019,0.2959183673469387,0.5297013263550719,0.36504563285714287,2,0.034137291280148425,0.7856038519303825,0.1540595458962806
56,2020-05-09,0,0.5295836764917794,0.002411810561096273,0.08789825220144869,0.02585821206193194,0.22367574006586724,0.13057230082760266,0.24829931972789113,0.5164019362003143,0.34734377142857137,1,0.034137291280148425,0.8072562358276645,0.13665223665223666
57,2020-05-10,0,0.521961881087077,0.0022137557684707054,0.11703510329877274,0.025852482941723855,0.21822413339613791,0.11471263680893759,0.24829931972789113,0.5186639533045568,0.35080405571428575,2,0.07359307359307359,0.8259931678299025,0.11769001973083605
58,2020-05-11,0,0.5741105205206188,0.002128069208300109,0.11552712198352391,0.02582214496353458,0.2063842578035768,0.07602787563588376,0.21428571428571425,0.5167928672151729,0.3446237528571428,3,0.10216450216450215,0.8372471066348617,0.10212916335365316
59,2020-05-12,0,0.4939836249180925,0.0021183598741550324,0.12533352025701394,0.025605130498020278,0.19795875841227822,0.15500059298328342,0.19523809523809524,0.5120958760074739,0.3544948357142857,5,0.13333333333333333,0.8486350384309568,0.08399151868539624
60,2020-05-13,0,0.4881784933379441,0.002519247194106223,0.0916491438182891,0.026031804804058156,0.224973956345708,0.16664733533924886,0.17142857142857143,0.5093979208291108,0.35718890285714283,2,0.13333333333333333,0.8609506140118386,0.059360367523632836
61,2020-05-14,0,0.5541735350236109,0.0025744128034732414,0.08796731901793028,0.0024997620225240347,0.2070809295743293,0.14570401941780883,0.1952380952380952,0.52395618611858,0.3519112214285714,3,0.18095238095238095,0.8545587065995229,0.046633978266631335
62,2020-05-15,0,0.6073623999116188,0.0030170960272828187,0.1121829006493845,0.002478231411008658,0.10092276881180055,0.17403658099661,0.21309523809523806,0.529124032493592,0.34854073999999996,8,0.18095238095238095,0.8298200665547605,0.05039903407250346
63,2020-05-16,0,0.5760080289855113,0.004467834938467171,0.1121407002781606,0.002521060239260263,0.11636362807268072,0.18849872914641827,0.2845238095238095,0.5449837017276635,0.38044219000000007,6,0.18095238095238095,0.8016800659657803,0.05756545042259326
64,2020-05-17,0,0.5836839698881489,0.0047908685085573935,0.052672960830386674,0.0026036097244719245,0.16815311149402984,0.1880954582227527,0.2845238095238095,0.546621244742668,0.36913471142857146,6,0.19455782312925168,0.7696527961834084,0.0723120416997968
65,2020-05-18,0,0.5151193307274731,0.004764399483905221,0.1225601203279525,0.0025944417711884463,0.16776279639341823,0.18719889450252852,0.2369047619047619,0.5456605649956813,0.3762936942857143,2,0.20170068027210883,0.7406867508908325,0.08705863297700031
66,2020-05-19,0,0.5914854330497162,0.004803501131651201,0.1300869265110772,0.00262075368031906,0.16434433916912802,0.10665903404489131,0.32738095238095244,0.5679365641742369,0.37643726142857137,48,0.14741496598639456,0.7208487204405571,0.10488500161969548
67,2020-05-20,0,0.5918017146752736,0.004517392776203104,0.14472083032039032,0.0019532110287573097,0.1333939125530984,0.12361293002903122,0.32738095238095244,0.5703258226398334,0.37577369857142856,6,0.14741496598639456,0.6959086491739553,0.1278134110787172
68,2020-05-21,0,0.48776562129621326,0.004366179573134099,0.14681740254603762,0.0018502319974989146,0.1579671217607808,0.2012334350738889,0.27976190476190477,0.5527651545098273,0.3859123471428571,3,0.09979591836734694,0.6930774214447684,0.14223841917719465
69,2020-05-22,0,0.5621084134882596,0.004274202869896831,0.12900050007512961,0.0017003458714355388,0.12673035608858463,0.17618617536037057,0.36394557823129253,0.5675170245419612,0.3779611728571428,7,0.09979591836734694,0.7083867832847425,0.13852283770651116
70,2020-05-23,0,0.5529216309868988,0.0024989410030436684,0.14198293206798202,0.0015689208882953933,0.13164418537916986,0.16938338416021367,0.3401360544217687,0.5689290143122586,0.3684765357142856,12,0.11,0.7207806932296729,0.1362649821833495
71,2020-05-25,0,0.5618606344922438,0.002387323452379574,0.14934404951459973,0.001556935751301097,0.10820467916399346,0.17664638060136614,0.3401360544217687,0.5833313641474316,0.37491388142857135,10,0.027346938775510202,0.7514965986394557,0.15128279883381923
72,2020-05-26,0,0.5359604885964993,0.002624842974389118,0.11663970634347472,0.0017319700120196782,0.12862383613242506,0.2144191570294845,0.35876959479443954,0.5805688948417227,0.36915287857142853,23,0.042346938775510205,0.758725299643667,0.1590638160025915
73,2020-05-27,0,0.4759564615727191,0.0027380467232014437,0.12908786178701867,0.0016964373082290413,0.151624597218677,0.2388965941860297,0.25559499161983634,0.5532386344237146,0.36483988999999994,9,0.05821995464852608,0.7614188532555879,0.16911240686750892
74,2020-05-28,0,0.441455796931129,0.011210188121178416,0.14633581136283552,0.0017752021663219994,0.1762381260919481,0.22298488016601084,0.2079759440007887,0.5401307770140273,0.3850027685714286,12,0.10217599860457004,0.751291894046996,0.17889935461364032
75,2020-05-29,0,0.5674746254217894,0.010900603812263845,0.14049105362586453,0.0015339366255790188,0.14422141191012505,0.1353783797697276,0.3508330868579316,0.6020473269080991,0.3976471314285715,1,0.17360457003314148,0.7218905584211708,0.19775659714435223
76,2020-05-30,1,0.5420596558872711,0.010889634402753806,0.140545497221862,0.00177236683700645,0.1428212218526355,0.16191163278726975,0.28450655624568666,0.5772662158124664,0.38816061142857144,8,0.1776862026862027,0.6942384939323715,0.21573920410655106
77,2020-05-31,0,0.5605654757650471,0.011057143662159027,0.1303518856244553,0.001850576989256922,0.13728578750180956,0.1588891379532868,0.23688750862663907,0.5666360820156283,0.38360425,6,0.1776862026862027,0.6869945927088784,0.20456729211831254
78,2020-06-01,0,0.592626285038852,0.01300645164407081,0.1292587169613282,0.001754751311984986,0.12343265188994759,0.13992115085522092,0.2940303657694962,0.562637140523871,0.38072815857142855,5,0.20421681493110064,0.6711501083950063,0.19514465126710026
79,2020-06-02,0,0.6532498439783849,0.01294757563682935,0.09308495259453864,0.0015636160597158407,0.10340294814475719,0.1357510766422834,0.2753968253968254,0.5703579915329696,0.38822206142857146,4,0.22717599860457002,0.6534300166953227,0.18646059156263237
80,2020-06-03,0,0.7129205808501125,0.01290314738573062,0.07280040293615972,0.0016641939614742856,0.09281198016329142,0.10689971380000675,0.3003401360544218,0.5785719431728936,0.3848760742857143,7,0.23987441130298273,0.6304945054945055,0.18344546609852733
81,2020-06-04,0,0.7566303031663717,0.004369443287157409,0.05348513072637452,0.0015999352332027662,0.08588137581992374,0.09803382860554184,0.2924036281179138,0.5727506741614433,0.3656218314285714,9,0.21020408163265308,0.6151728090503601,0.1833345792529466
82,2020-06-05,0,0.7214256012044602,0.004720892100777034,0.055087299701188024,0.0018684636056726211,0.10774106951339364,0.10915669378917713,0.16995464852607708,0.522549833482693,0.33311542571428576,7,0.13877551020408163,0.6177082554633575,0.18577471281552912
83,2020-06-06,0,0.6902983780581791,0.004495856755961093,0.10157822157292469,0.0016637199566104498,0.12224043610447943,0.07972339643824096,0.13424036281179139,0.5473567235339729,0.3371708471428571,2,0.12448979591836735,0.6118860731105629,0.19919638184944308
84,2020-06-07,0,0.7113592267554896,0.004403224696332323,0.09767762116691604,0.002380514215248162,0.10430229835154414,0.07987712273766735,0.20566893424036278,0.553626146754102,0.3525672085714286,2,0.12448979591836735,0.587113453439984,0.23156848820114126
85,2020-06-08,0,0.6687388067253044,0.0022598193949689856,0.09105617681521097,0.0023973485842439532,0.15375440602399068,0.08179345106632896,0.14852607709750565,0.5451374759749761,0.3337106914285714,2,0.0836734693877551,0.5713787346440408,0.26452368493184814
86,2020-06-09,0,0.6901782391579134,0.002215131585878986,0.09187992459764675,0.003192426224873724,0.16216454962343702,0.05036973735377507,0.14852607709750565,0.5501566448500232,0.31218955428571427,2,0.042857142857142864,0.5620823054496524,0.3001513792330119
87,2020-06-10,0,0.596358692416575,0.002063819113010045,0.11934064159505307,0.0031709862356084175,0.21451926749135478,0.06454659173603781,0.15532879818594103,0.5551921611250529,0.32662473,3,0.08571428571428572,0.5589650145772594,0.3252915451895043
